"id","profesion","actividad","est_civil","sexo_desc","tipo_nacionalidad","edad","estrato","ind_defuncion","ind_interd","n_direccion","comuna","ind_region_rm","avaluo_bbrr","cant_bbrr","avaluo_auto","cant_autos","n_actividad","n_rubros","clean2","tot_docs","tot_mont","ind_morosidad1","ind_morosidad2","ind_consultas_id","status_salud_publica","tramo_salud_publico","cant_personas_fam","cant_vivos_fam","cant_hijos_fam","longitud","latitud","periodo"
"7822"," ","DUENA DE CASA","CASADO","F","CHILENO",66,"C3","V","N",4,"21",1,"0",0,1392500,0,0,0,1,0,0,0,0,0,"S","D",5,5,4,"-70.6528558.93E-4","-33.5118378.93E-4",2017
"7823"," ","OPERARIO","CASADO","M","CHILENO",69,"D","V","N",2,"1",0,"0",0,488666,1,0,0,1,0,0,0,0,1,"S","D",2,2,2,"-72.9935538.93E-4","-41.5752838.93E-4",2017
"7824","INGENIERO"," ","CASADO","M","CHILENO",64,"C3","V","N",3,"1",0,"49265937",3,21303111,2,1,1,1,0,0,0,0,1,"S","D",3,3,2,"-71.2490168.93E-4","-29.9383328.93E-4",2017
"7825"," ","EMPLEADO","CASADO","M","CHILENO",71,"D","V","N",5,"1",0,"16416215",2,3228277,1,1,1,1,0,0,0,0,0,"S","D",2,1,2,"-72.5635838.93E-4","-38.7266358.93E-4",2017
"7826"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"D","V","N",1,"3",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-72.9888238.93E-4","-36.7316478.93E-4",2017
"7827","PROFESOR"," ","CASADO","M","CHILENO",72,"C3","V","N",4,"6",0,"9170956",1,3546666,1,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-71.2916038.93E-4","-33.0272878.93E-4",2017
"7828"," ","INDEPENDIENTE","CASADO","F","CHILENO",68,"D","V","N",9,"1",0,"8755059",1,0,0,2,1,1,0,0,0,0,1,"S","D",2,1,3,"-71.6715858.93E-4","-33.1037038.93E-4",2017
"7829"," ","EMPLEADO","SOLTERO","F","CHILENO",75,"C3","V","N",6,"3",0,"28519309",1,0,0,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-71.3397678.93E-4","-29.9759488.93E-4",2017
"7830"," ","OPERARIO","CASADO","M","CHILENO",72,"D","V","N",2,"4",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-71.4060828.93E-4","-32.729378.93E-4",2017
"7831"," ","CHOFER","CASADO","M","CHILENO",69,"D","V","N",4,"1",0,"10851661",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,4,"-70.7492078.93E-4","-28.5758998.93E-4",2017
"7832"," ","CARPINTERO","CASADO","M","CHILENO",71,"D","V","N",6,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-71.1959388.93E-4","-30.841168.93E-4",2017
"7833","PROFESOR"," ","CASADO","M","CHILENO",71,"C3","V","N",1,"7",0,"5874948",1,8867777,3,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-72.3427898.93E-4","-38.2245488.93E-4",2017
"7834"," ","EMPLEADO","CASADO","M","CHILENO",72,"C3","V","N",2,"12",0,"0",0,0,1,0,0,1,0,0,0,0,0,"S","D",7,7,7,"-73.1044088.93E-4","-36.7831998.93E-4",2017
"7835"," ","ELECTRICISTA","CASADO","M","CHILENO",72,"E","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.9501658.93E-4","-53.1786888.93E-4",2017
"7836"," ","EMPLEADO","CASADO","F","CHILENO",72,"E","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,2,"-71.6405648.93E-4","-33.1310548.93E-4",2017
"7837"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"E","V","N",3,"1",0,"5410775",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,4,"-71.6459818.93E-4","-33.0593918.93E-4",2017
"7838"," ","EMPLEADO","CASADO","M","CHILENO",70,"C3","V","N",4,"8",0,"6976030",1,1194444,2,2,1,1,0,0,0,0,1,"S","D",6,6,5,"-71.3515248.93E-4","-34.411148.93E-4",2017
"7839"," ","DUENA DE CASA","CASADO","F","CHILENO",72,"C3","V","N",1,"11",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-72.700798.93E-4","-37.2825018.93E-4",2017
"7840","PROFESOR"," ","VIUDO","F","CHILENO",69,"D","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,3,"-72.7974018.93E-4","-37.768658.93E-4",2017
"7841","PROFESOR"," ","CASADO","F","CHILENO",70,"C3","V","N",4,"1",0,"11561928",1,3908461,1,0,0,1,0,0,0,0,0,"S","D",2,1,2,"-72.6706318.93E-4","-38.7313588.93E-4",2017
"7842"," ","MINERO","CASADO","M","CHILENO",72,"E","V","N",8,"1",0,"0",0,0,0,0,0,0,8,135.710006713867,0,1,0,"S","D",3,3,2,"-70.3861548.93E-4","-23.6242528.93E-4",2017
"7843"," ","DUENA DE CASA","SOLTERO","F","CHILENO",74,"E","V","N",1,"3",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,4,"-72.9731678.93E-4","-36.7102098.93E-4",2017
"7844","CONTADOR"," ","SOLTERO","M","CHILENO",72,"C3","V","N",2,"1",0,"8821319",2,2434166,1,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-73.0417258.93E-4","-36.8268398.93E-4",2017
"7845"," ","MINERO","CASADO","M","CHILENO",71,"C3","V","N",1,"2",0,"0",0,2535000,1,0,0,1,0,0,0,0,0,"S","D",4,4,3,"-69.1890188.93E-4","-26.2388598.93E-4",2017
"7846"," ","JUBILADO","CASADO","M","CHILENO",71,"C3","V","N",4,"5",0,"33377722",1,1701000,2,3,1,1,0,0,0,0,0,"S","D",2,2,2,"-71.5766758.93E-4","-33.0494848.93E-4",2017
"7847","PROFESOR"," ","CASADO","M","CHILENO",71,"C3","V","N",6,"1",0,"0",0,0,0,3,2,0,1,339.510009765625,0,1,1,"S","D",3,3,2,"-70.1313178.93E-4","-20.2498938.93E-4",2017
"7848"," ","OBRERO","DIVORCIADO","M","CHILENO",70,"E","V","N",4,"24",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",4,4,6,"-70.6994558.93E-4","-33.6313638.93E-4",2017
"7849"," ","MOTORISTA","CASADO","M","CHILENO",71,"C3","V","N",2,"7",0,"0",0,2727500,4,4,2,1,0,0,0,0,0,"S","D",4,4,2,"-71.2388388.93E-4","-32.9973538.93E-4",2017
"7850"," ","TRANSPORTISTA","CASADO","M","CHILENO",67,"C2","V","N",3,"26",1,"0",0,4120000,0,0,0,0,0,0,0,0,0,"S","D",5,5,3,"-70.6121838.93E-4","-33.5521668.93E-4",2017
"7851"," ","DUENA DE CASA","CASADO","F","CHILENO",73,"D","V","N",4,"23",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,3,"-70.6812748.93E-4","-33.4837348.93E-4",2017
"7852"," ","EMPLEADO","CASADO","M","CHILENO",68,"E","V","N",1,"17",1,"19210792",2,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6691288.93E-4","-33.5771988.93E-4",2017
"7853"," ","OPERARIO","CASADO","M","CHILENO",68,"E","V","N",1,"19",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",4,4,4,"-70.6589058.93E-4","-33.5833178.93E-4",2017
"7854"," ","EMPLEADO","VIUDO","M","CHILENO",71,"C3","V","N",2,"1",0,"0",0,1001538,1,0,0,1,0,0,0,0,0,"S","D",4,3,3,"-68.9486478.93E-4","-22.4621838.93E-4",2017
"7855"," ","COMERCIANTE","CASADO","M","CHILENO",66,"SIN CLASIFICACION","V","N",2,"13",1,"0",0,3660000,0,2,1,1,0,0,0,0,0,"S","D",3,2,4,"-70.7533268.93E-4","-33.500878.93E-4",2017
"7856"," ","OPERARIO","CASADO","M","CHILENO",65,"D","V","N",6,"16",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.7573248.93E-4","-33.5203938.93E-4",2017
"7857"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"C3","V","N",2,"4",1,"0",0,0,1,2,2,1,0,0,0,0,0,"S","D",2,2,2,"-70.7199258.93E-4","-33.4659238.93E-4",2017
"7858","INGENIERO"," ","CASADO","M","CHILENO",70,"C3","V","N",4,"1",0,"58290409",1,0,0,1,1,1,0,0,0,0,0,"S","D",4,3,2,"-72.5879448.93E-4","-38.7342228.93E-4",2017
"7859","ANALISTA"," ","CASADO","M","CHILENO",71,"C2","V","N",4,"24",1,"21604700",1,130000,1,1,1,1,0,0,0,0,1,"S","D",3,2,3,"-70.6419458.93E-4","-33.5130738.93E-4",2017
"7860"," ","CHOFER","CASADO","M","CHILENO",69,"D","V","N",4,"25",1,"3780304",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6045848.93E-4","-33.5024348.93E-4",2017
"7861"," ","EMPLEADO","CASADO","M","CHILENO",67,"C3","V","N",3,"29",1,"14900861",1,1831666,1,4,2,1,0,0,0,0,0,"S","D",2,1,2,"-70.6145028.93E-4","-33.4718448.93E-4",2017
"7862"," ","DISENADOR","CASADO","M","CHILENO",65,"C3","V"," ",4,"26",1,"0",0,342500,1,3,3,1,0,0,0,0,0,"S","D",6,6,4,"-70.6124888.93E-4","-33.4827278.93E-4",2017
"7863","SECRETARIA(O)"," ","CASADO","F","CHILENO",68,"C3","V","N",2,"25",1,"0",0,4416923,1,0,0,1,0,0,0,0,0,"S","D",4,4,3,"-70.6042718.93E-4","-33.496788.93E-4",2017
"7864"," ","DUENA DE CASA","CASADO","F","CHILENO",72,"D","V","N",1,"28",1,"0",0,0,0,2,1,1,0,0,0,0,0,"S","D",3,3,3,"-70.5326548.93E-4","-33.4549718.93E-4",2017
"7865","PROFESOR"," ","CASADO","F","CHILENO",73,"C2","V","N",2,"1",1,"55157165",3,782952,1,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-70.6390538.93E-4","-33.4246988.93E-4",2017
"7866"," ","EMPLEADO","CASADO","M","CHILENO",66,"D","V","N",5,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",5,5,4,"-70.6565558.93E-4","-33.5774618.93E-4",2017
"7867"," ","TRANSPORTISTA","CASADO","M","CHILENO",69,"C3","V","N",2,"1",1,"0",0,2707777,1,0,0,1,0,0,0,0,0,"S","D",4,3,4,"-70.7027518.93E-4","-33.6156088.93E-4",2017
"7868"," ","EMPLEADO","CASADO","M","CHILENO",68,"C3","V","N",1,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,3,5,"-70.5453118.93E-4","-33.5212678.93E-4",2017
"7869"," ","EMPLEADO","CASADO","M","CHILENO",70,"C3","V","N",9,"13",1,"19105664",1,5915000,3,2,1,1,0,0,0,0,0,"S","D",4,4,3,"-70.7708368.93E-4","-33.5248768.93E-4",2017
"7870"," ","PUBLICISTA","CASADO","F","CHILENO",71,"ABC1","V","N",2,"30",1,"113836971",3,8308655,1,1,1,1,0,0,0,0,0,"S","D",3,2,3,"-70.5498968.93E-4","-33.3993998.93E-4",2017
"7871"," ","EMPLEADO","CASADO","M","CHILENO",70,"C3","V","N",2,"10",1,"0",0,0,0,0,0,0,8,133.940002441406,0,1,0,"S","D",3,2,5,"-70.7616128.93E-4","-33.4443518.93E-4",2017
"7872","PARVULARIA(O)"," ","CASADO","F","CHILENO",66,"C3","V","N",4,"1",0,"90686578",3,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-70.6503838.93E-4","-33.4491238.93E-4",2017
"7873"," ","EMPLEADO","CASADO","M","CHILENO",68,"E","V","N",2,"5",1,"0",0,2763595,1,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-70.6686638.93E-4","-33.3879628.93E-4",2017
"7874"," ","COMERCIANTE","CASADO","F","CHILENO",66,"C3","V","N",2,"21",1,"0",0,0,0,5,3,1,0,0,0,0,1,"S","D",4,4,4,"-70.644768.93E-4","-33.4907198.93E-4",2017
"7875"," "," ","SOLTERO","M","CHILENO",65,"D","V","N",2,"23",1,"0",0,4600000,4,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-70.6388178.93E-4","-33.4893998.93E-4",2017
"7876"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"C3","V","N",2,"4",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6848228.93E-4","-33.4714058.93E-4",2017
"7877"," ","DUENA DE CASA","CASADO","F","CHILENO",71,"C3","V","N",1,"25",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.5834278.93E-4","-33.4560248.93E-4",2017
"7878"," ","MECANICO","CASADO","M","CHILENO",68,"D","V","N",5,"12",1,"0",0,1222500,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.7095578.93E-4","-33.4482888.93E-4",2017
"7879"," ","JUBILADO","CASADO","M","CHILENO",70,"ABC1","V","N",9,"1",0,"0",0,0,0,1,1,0,1,6.75,1,0,0,"S","D",2,2,2,"-72.6706318.93E-4","-38.7499248.93E-4",2017
"7880"," ","EMPLEADO","CASADO","M","CHILENO",69,"E","V","N",11,"29",1,"0",0,4754000,1,0,0,0,2,6.09000015258789,1,1,1,"S","D",2,2,1,"-70.7137458.93E-4","-33.4276818.93E-4",2017
"7881"," ","EMPLEADO","CASADO","M","CHILENO",67,"D","V","N",2,"9",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.7169198.93E-4","-33.4146238.93E-4",2017
"7882"," ","LABORES AGRICOLAS","CASADO","M","CHILENO",68,"E","V","N",2,"19",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",4,4,4,"-70.7532128.93E-4","-33.5876778.93E-4",2017
"7883"," ","CHOFER","CASADO","M","CHILENO",67,"D","V","N",2,"9",1,"0",0,685000,0,1,1,1,0,0,0,0,0,"S","D",6,6,4,"-70.710068.93E-4","-33.412568.93E-4",2017
"7884"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"ABC1","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-71.6064228.93E-4","-33.0500038.93E-4",2017
"7885"," ","EMPLEADO","CASADO","M","CHILENO",69,"D","V","N",6,"29",1,"0",0,325000,1,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-70.7294088.93E-4","-33.4435048.93E-4",2017
"7886"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",1,"9",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.7067578.93E-4","-33.4362268.93E-4",2017
"7887"," "," ","CASADO","M","CHILENO",66,"E","V","N",2,"12",1,"3339187",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.7392048.93E-4","-33.4502458.93E-4",2017
"7888"," ","DUENA DE CASA","CASADO","F","CHILENO",68,"C3","V","N",2,"9",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.7067798.93E-4","-33.4208498.93E-4",2017
"7889"," "," ","CASADO","M","CHILENO",73,"SIN CLASIFICACION","V","N",2,"3",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,6,"-70.6434178.93E-4","-33.4129458.93E-4",2017
"7890"," "," ","CASADO","M","CHILENO",70,"D","V","N",1,"1",0,"10642002",1,0,0,0,0,1,0,0,0,0,0,"S","D",4,3,6,"-70.8175818.93E-4","-34.1270298.93E-4",2017
"7891"," ","OBRERO","SOLTERO","M","CHILENO",67,"D","V","N",2,"3",0,"6076524",1,0,0,1,1,1,0,0,0,0,1,"S","D",2,2,2,"-70.7098628.93E-4","-33.9565628.93E-4",2017
"7892"," ","DUENA DE CASA","CASADO","F","CHILENO",69,"D","V","N",1,"3",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6540688.93E-4","-33.3988538.93E-4",2017
"7893"," ","AGRICULTOR","CASADO","M","CHILENO",72,"D","V","N",3,"1",1,"5061692",1,1027500,2,3,2,1,0,0,0,0,0,"S","D",3,3,1,"-70.6784528.93E-4","-33.202988.93E-4",2017
"7894"," ","EMPLEADO","CASADO","M","CHILENO",70,"E","V","N",1,"8",0,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",6,6,4,"-70.7216728.93E-4","-34.455948.93E-4",2017
"7895"," ","CHOFER","DIVORCIADO","M","CHILENO",67,"D","V","N",3,"1",1,"14908698",1,11366111,2,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-70.657448.93E-4","-33.180588.93E-4",2017
"7896"," ","MANIPULADOR DE ALIMENTOS","CASADO","M","CHILENO",64,"D","V","N",4,"1",0,"2578495",1,2871262,3,1,1,1,0,0,0,0,1,"S","D",3,3,2,"-70.1294338.93E-4","-20.48148.93E-4",2017
"7897"," ","JUNIOR","CASADO","M","CHILENO",69,"D","V","N",3,"6",1,"0",0,0,0,0,0,0,1,0.75,0,1,0,"S","D",2,2,3,"-70.6765678.93E-4","-33.383488.93E-4",2017
"7898"," ","DUENA DE CASA","SOLTERO","F","CHILENO",68,"E","V","N",2,"11",1,"0",0,0,0,0,0,0,5,5.80000019073486,1,0,0,"S","D",3,3,4,"-70.7621848.93E-4","-33.4353418.93E-4",2017
"7899"," ","VENDEDOR","CASADO","F","CHILENO",70,"D","V","N",7,"1",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-70.6565558.93E-4","-33.5497748.93E-4",2017
"7900"," ","EMPLEADO","CASADO","M","CHILENO",66,"C3","V","N",7,"29",1,"0",0,3168181,1,1,1,0,13,75.9700012207031,0,1,0,"S","D",3,3,1,"-70.6577388.93E-4","-33.4550938.93E-4",2017
"7901"," ","EMPLEADO","CASADO","M","CHILENO",67,"C2","V","N",7,"3",1,"42137274",1,3242666,2,2,2,1,0,0,0,0,0,"S","D",3,3,4,"-70.6508338.93E-4","-33.4402318.93E-4",2017
"7902"," ","EMPLEADO","CASADO","F","CHILENO",70,"C2","V","N",3,"30",1,"54058786",2,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-71.2558988.93E-4","-33.4175768.93E-4",2017
"7903"," ","AGRICULTOR","CASADO","M","CHILENO",73,"D","V","N",2,"7",1,"43166690",4,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,2,"-70.7537618.93E-4","-33.3704198.93E-4",2017
"7904"," ","MINERO","CASADO","M","CHILENO",69,"E","V","N",3,"10",1,"4154889",1,0,0,0,0,1,0,0,0,0,1,"S","D",5,5,5,"-70.7630088.93E-4","-33.4471028.93E-4",2017
"7905"," ","OPERADOR","CASADO","M","CHILENO",68,"C3","V","N",2,"27",1,"0",0,2290888,1,0,0,1,0,0,0,0,0,"S","D",7,6,6,"-70.5815898.93E-4","-33.5068288.93E-4",2017
"7906"," ","BARNIZADOR","CASADO","M","CHILENO",77,"D","V","N",2,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,4,"-70.6072548.93E-4","-33.5505918.93E-4",2017
"7907"," "," ","CASADO","M","CHILENO",68,"E","V","N",2,"11",1,"0",0,3433000,4,0,0,0,1,3.73000001907349,0,1,0,"S","D",3,2,6,"-70.7369698.93E-4","-33.4239438.93E-4",2017
"7908","SECRETARIA(O)"," ","SOLTERO","F","CHILENO",70,"C2","V","N",2,"1",1,"45358256",1,1580000,1,0,0,1,0,0,0,0,1,"S","D",3,1,0,"-70.6928488.93E-4","-33.5076948.93E-4",2017
"7909"," ","EMPLEADO","CASADO","M","CHILENO",69,"C2","V","N",2,"9",1,"49592238",1,440000,1,0,0,1,0,0,0,0,1,"S","D",4,4,3,"-71.3739248.93E-4","-33.4157758.93E-4",2017
"7910"," ","OBRERO","CASADO","M","CHILENO",68,"E","V","N",3,"11",1,"22906",1,988181,2,0,0,1,0,0,0,0,0,"S","D",5,3,7,"-70.7443548.93E-4","-33.4249618.93E-4",2017
"7911"," ","OPERARIO","CASADO","M","CHILENO",67,"D","V","N",11,"13",1,"0",0,1185294,1,3,1,0,0,0,0,0,0,"S","D",2,2,0,"-70.7944118.93E-4","-33.5080918.93E-4",2017
"7912"," ","CARPINTERO","CASADO","M","CHILENO",68,"E","V","N",1,"11",1,"3812839",1,0,0,0,0,1,0,0,0,0,0,"S","D",4,4,6,"-70.7353828.93E-4","-33.4209188.93E-4",2017
"7913"," ","ELECTRICISTA","CASADO","M","CHILENO",69,"C3","V","N",4,"9",1,"26046000",1,10580000,1,1,1,1,0,0,0,0,0,"S","D",3,3,3,"-70.6918268.93E-4","-33.4243938.93E-4",2017
"7914"," "," ","CASADO","M","CHILENO",67,"E","V","N",12,"29",1,"0",0,2665925,1,0,0,0,1,6.8600001335144,1,0,1,"S","D",2,1,3,"-70.7443548.93E-4","-33.4532668.93E-4",2017
"7915"," "," ","CASADO","M","CHILENO",67,"C3","V","N",3,"2",0,"18933399",1,5625000,1,1,1,1,0,0,0,0,0,"S","D",5,5,4,"-72.1887978.93E-4","-36.617028.93E-4",2017
"7916"," ","EMPLEADO","SOLTERO","M","CHILENO",67,"E","V","N",1,"9",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.693978.93E-4","-33.4210598.93E-4",2017
"7917"," ","EMPLEADO","VIUDO","M","CHILENO",69,"C3","V","N",5,"1",0,"10034075",1,3123333,1,0,0,1,0,0,0,0,0,"S","D",5,4,4,"-70.8175818.93E-4","-34.1768428.93E-4",2017
"7918"," ","OBRERO","SOLTERO","M","CHILENO",67,"E","V","N",2,"2",1,"3157421",1,1678333,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.8766948.93E-4","-33.2764518.93E-4",2017
"7919"," ","EMPLEADO","SOLTERO","M","CHILENO",64,"C3","V","N",5,"1",1,"0",0,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,2,"-70.7093588.93E-4","-33.4395298.93E-4",2017
"7920"," ","COMERCIANTE","CASADO","M","CHILENO",66,"E","V","N",5,"10",1,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,5,"-70.7439658.93E-4","-33.4410258.93E-4",2017
"7921","SECRETARIA(O)"," ","CASADO","F","CHILENO",71,"C3","D","N",6,"30",1,"39091567",3,0,0,1,1,1,0,0,0,0,0,"S","D",3,1,4,"-70.6565558.93E-4","-33.4532668.93E-4",2017
"7922"," ","JEFE","CASADO","M","CHILENO",60,"E","V","N",2,"2",1,"0",0,12436362,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.8956538.93E-4","-33.6111038.93E-4",2017
"7923"," ","OBRERO","SOLTERO","M","CHILENO",64,"SIN CLASIFICACION","V","N",3,"27",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,1,"-70.5441288.93E-4","-33.4762348.93E-4",2017
"7924"," ","OBRERO","CASADO","M","CHILENO",64,"E","V","N",2,"18",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,1,"-70.6371998.93E-4","-33.5588238.93E-4",2017
"7925"," ","AYUDANTE","CASADO","M","CHILENO",72,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-71.3420728.93E-4","-29.9621228.93E-4",2017
"7926"," ","OBRERO","CASADO","M","CHILENO",70,"C3","V","N",6,"1",0,"2139861",1,0,0,0,0,1,0,0,0,0,1,"S","D",3,3,5,"-70.8175818.93E-4","-34.1613358.93E-4",2017
"7927"," ","EMPLEADO","CASADO","M","CHILENO",71,"C3","V","N",3,"1",1,"0",0,0,1,1,1,1,0,0,0,0,0,"S","D",4,4,2,"-71.2197728.93E-4","-33.7408918.93E-4",2017
"7928"," ","DUENA DE CASA","CASADO","F","CHILENO",70,"D","V","N",2,"24",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6461948.93E-4","-33.5245938.93E-4",2017
"7929","CONTADOR"," ","CASADO","M","CHILENO",70,"C3","V","N",14,"1",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",3,3,2,"-71.6224378.93E-4","-33.0483788.93E-4",2017
"7930","PROFESOR"," ","CASADO","F","CHILENO",72,"C3","V","N",1,"1",0,"9195198",1,2138750,1,1,1,1,0,0,0,0,1,"S","D",2,1,3,"-70.9352048.93E-4","-53.1617978.93E-4",2017
"7931"," ","EMPLEADO","CASADO","M","CHILENO",70,"ABC1","V","N",5,"3",1,"0",0,6345453,4,3,3,1,0,0,0,0,0,"S","D",3,3,4,"-70.7355428.93E-4","-33.745758.93E-4",2017
"7932"," ","DUENA DE CASA","CASADO","F","CHILENO",67,"C3","V","N",1,"14",1,"0",0,4980000,3,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-70.7124488.93E-4","-33.4994668.93E-4",2017
"7933","PROFESOR"," ","CASADO","M","CHILENO",74,"C3","V","N",5,"9",0,"17617286",1,3661666,1,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-73.0389868.93E-4","-39.2981648.93E-4",2017
"7934"," ","OBRERO","CASADO","M","CHILENO",72,"E","V","N",3,"8",0,"2166427",1,3337857,2,0,0,1,0,0,0,0,0,"S","D",6,4,4,"-72.4115688.93E-4","-35.338478.93E-4",2017
"7935","PROFESOR"," ","SOLTERO","F","CHILENO",68,"C3","V","N",1,"1",0,"17004306",1,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.3030248.93E-4","-18.4716538.93E-4",2017
"7936"," ","VIGILANTE","CASADO","M","CHILENO",71,"E","V","N",5,"3",0,"0",0,8013000,0,0,0,1,0,0,0,0,0,"S","D",5,5,3,"-72.9912268.93E-4","-36.749298.93E-4",2017
"7937"," ","DUENA DE CASA","CASADO","F","CHILENO",65,"D","V","N",1,"3",0,"6701181",2,0,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-71.2834558.93E-4","-35.2629558.93E-4",2017
"7938"," ","EMPLEADO","SOLTERO","F","CHILENO",75,"D","V","N",1,"22",1,"8981714",1,1466666,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.665718.93E-4","-33.4976778.93E-4",2017
"7939"," ","EMPLEADO","CASADO","M","CHILENO",68,"E","V","N",4,"31",1,"0",0,360000,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.603318.93E-4","-33.3708318.93E-4",2017
"7940"," "," ","CASADO","F","CHILENO",74,"C3","V","N",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-70.6696788.93E-4","-33.4441158.93E-4",2017
"7941"," ","DUENA DE CASA","CASADO","F","CHILENO",69,"D","V","N",3,"24",1,"13244933",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,4,"-70.5719458.93E-4","-33.5771648.93E-4",2017
"7942"," ","AGRICULTOR","SOLTERO","M","CHILENO",70,"E","V","N",1,"1",0,"230167",1,2312000,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-72.7667248.93E-4","-47.3838968.93E-4",2017
"7943"," "," ","CASADO","M","CHILENO",67,"E","V","N",8,"1",1,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",2,2,1,"-70.7249538.93E-4","-33.6307268.93E-4",2017
"7944","PROFESOR"," ","SOLTERO","F","CHILENO",66,"D","V","N",6,"11",0,"13975131",1,0,0,1,1,0,2,4.3899998664856,1,0,1,"S","D",3,3,1,"-73.0506978.93E-4","-36.928818.93E-4",2017
"7945","SECRETARIA(O)"," ","CASADO","F","CHILENO",72,"C2","V","N",3,"1",1,"26531831",2,1664444,0,2,2,1,0,0,0,0,1,"S","D",2,1,0,"-71.2169658.93E-4","-33.6958548.93E-4",2017
